"wu_name","node_name","start_blast","end_blast","start_blast_epoch","end_blast_epoch","ID","sent","received","diff_sent","diff_rec","diff_blast","diff_all","diff_server_client"
"blast500k_test_pub_fileFULL_gr_339","IS24T-06XX288-DT","Tue 11/17/2015-18:39:31.40","Tue 11/17/2015-18:54:24.82",1447760371,1447761264,18626,1447760340,1447761279,31,15,893,939,46
"blast500k_test_pub_fileFULL_gr_3390","IS24T-06XX272-DT","Wed 11/18/2015- 3:04:29.62","Wed 11/18/2015- 3:19:54.03",1447790669,1447791594,21677,1447790651,1447791610,18,16,925,959,34
"blast500k_test_pub_fileFULL_gr_3391","IS24T-06XX294-DT","Wed 11/18/2015- 2:40:48.56","Wed 11/18/2015- 2:58:24.66",1447789248,1447790304,21678,1447789237,1447790336,11,32,1056,1099,43
"blast500k_test_pub_fileFULL_gr_3392","IS24T-06XX260-DT","Wed 11/18/2015- 2:40:45.04","Wed 11/18/2015- 2:59:54.60",1447789245,1447790394,21679,1447789221,1447790408,24,14,1149,1187,38
"blast500k_test_pub_fileFULL_gr_3393","IS24T-06XX267-DT","Wed 11/18/2015- 2:42:43.30","Wed 11/18/2015- 2:55:46.58",1447789363,1447790146,21680,1447789345,1447790165,18,19,783,820,37
"blast500k_test_pub_fileFULL_gr_3394","IS24T-06XX293-DT","Wed 11/18/2015- 2:39:33.05","Wed 11/18/2015- 2:53:40.45",1447789173,1447790020,21681,1447789167,1447790058,6,38,847,891,44
"blast500k_test_pub_fileFULL_gr_3395","IS24T-06XX267-DT","Wed 11/18/2015- 2:39:40.18","Wed 11/18/2015- 2:51:28.37",1447789180,1447789888,21682,1447789155,1447789903,25,15,708,748,40
"blast500k_test_pub_fileFULL_gr_3396","IS24T-06XX252-DT","Wed 11/18/2015- 3:03:34.19","Wed 11/18/2015- 3:16:10.89",1447790614,1447791370,21683,1447790599,1447791387,15,17,756,788,32
"blast500k_test_pub_fileFULL_gr_3397","IS24T-06XX275-DT","Wed 11/18/2015- 3:02:00.91","Wed 11/18/2015- 3:19:55.25",1447790520,1447791595,21684,1447790519,1447791622,1,27,1075,1103,28
"blast500k_test_pub_fileFULL_gr_3398","IS24T-06XX262-DT","Wed 11/18/2015- 3:06:28.11","Wed 11/18/2015- 3:21:40.04",1447790788,1447791700,21685,1447790768,1447791728,20,28,912,960,48
"blast500k_test_pub_fileFULL_gr_3399","IS24T-06XX274-DT","Wed 11/18/2015- 3:05:48.37","Wed 11/18/2015- 3:20:46.22",1447790748,1447791646,21686,1447790725,1447791664,23,18,898,939,41
"blast500k_test_pub_fileFULL_gr_34","IS24T-06XX262-DT","Tue 11/17/2015-17:44:38.88","Tue 11/17/2015-18:14:13.26",1447757078,1447758853,18321,1447757043,1447758881,35,28,1775,1838,63
"blast500k_test_pub_fileFULL_gr_340","IS24T-06XX275-DT","Tue 11/17/2015-18:18:22.04","Tue 11/17/2015-18:29:27.11",1447759102,1447759767,18627,1447759078,1447759795,24,28,665,717,52
"blast500k_test_pub_fileFULL_gr_3400","IS24T-06XX281-DT","Wed 11/18/2015- 2:49:31.41","Wed 11/18/2015- 3:01:01.84",1447789771,1447790461,21687,1447789766,1447790490,5,29,690,724,34
"blast500k_test_pub_fileFULL_gr_3401","IS24T-06XX294-DT","Wed 11/18/2015- 2:59:11.36","Wed 11/18/2015- 3:20:23.50",1447790351,1447791623,21688,1447790348,1447791651,3,28,1272,1303,31
"blast500k_test_pub_fileFULL_gr_3402","IS24T-06XX298-DT","Wed 11/18/2015- 2:58:01.35","Wed 11/18/2015- 3:19:39.22",1447790281,1447791579,21689,1447790308,1447791651,-27,72,1298,1343,45
"blast500k_test_pub_fileFULL_gr_3403","IS24T-06XX292-DT","Wed 11/18/2015- 2:45:29.91","Wed 11/18/2015- 2:57:38.02",1447789529,1447790258,21690,1447789571,1447790342,-42,84,729,771,42
"blast500k_test_pub_fileFULL_gr_3404","IS24T-06XX260-DT","Wed 11/18/2015- 2:46:25.17","Wed 11/18/2015- 2:58:27.94",1447789585,1447790307,21691,1447789563,1447790322,22,15,722,759,37
"blast500k_test_pub_fileFULL_gr_3405","IS24T-06XX256-DT","Wed 11/18/2015- 2:41:04.22","Wed 11/18/2015- 2:57:29.50",1447789264,1447790249,21692,1447789238,1447790266,26,17,985,1028,43
"blast500k_test_pub_fileFULL_gr_3406","IS24T-06XX277-DT","Wed 11/18/2015- 3:00:28.40","Wed 11/18/2015- 3:13:11.18",1447790428,1447791191,21693,1447790396,1447791207,32,16,763,811,48
"blast500k_test_pub_fileFULL_gr_3407","IS24T-06XX209-DT","Wed 11/18/2015- 2:53:02.36","Wed 11/18/2015- 3:15:06.47",1447789982,1447791306,21694,1447790002,1447791377,-20,71,1324,1375,51
"blast500k_test_pub_fileFULL_gr_3408","IS24T-06XX265-DT","Wed 11/18/2015- 2:48:00.02","Wed 11/18/2015- 3:05:48.34",1447789680,1447790748,21695,1447789653,1447790765,27,17,1068,1112,44
"blast500k_test_pub_fileFULL_gr_3409","IS24T-06XX300-DT","Wed 11/18/2015- 2:43:51.60","Wed 11/18/2015- 2:56:44.42",1447789431,1447790204,21696,1447789415,1447790228,16,24,773,813,40
"blast500k_test_pub_fileFULL_gr_341","IS24T-06XX264-DT","Tue 11/17/2015-18:31:02.08","Tue 11/17/2015-19:12:55.42",1447759862,1447762375,18628,1447759827,1447762390,35,15,2513,2563,50
"blast500k_test_pub_fileFULL_gr_3410","IS24T-06XX291-DT","Wed 11/18/2015- 2:51:32.75","Wed 11/18/2015- 3:02:57.26",1447789892,1447790577,21697,1447789878,1447790605,14,28,685,727,42
"blast500k_test_pub_fileFULL_gr_3411","IS24T-06XX256-DT","Wed 11/18/2015- 2:41:37.43","Wed 11/18/2015- 2:54:36.92",1447789297,1447790076,21698,1447789284,1447790097,13,21,779,813,34
"blast500k_test_pub_fileFULL_gr_3412","IS24T-06XX297-DT","Wed 11/18/2015- 2:45:20.23","Wed 11/18/2015- 3:13:10.25",1447789520,1447791190,21699,1447789501,1447791224,19,34,1670,1723,53
"blast500k_test_pub_fileFULL_gr_3413","IS24T-06XX209-DT","Wed 11/18/2015- 2:43:15.20","Wed 11/18/2015- 3:06:28.29",1447789395,1447790788,21700,1447789409,1447790855,-14,67,1393,1446,53
"blast500k_test_pub_fileFULL_gr_3414","IS24T-06XX296-DT","Wed 11/18/2015- 2:50:13.91","Wed 11/18/2015- 3:03:41.54",1447789813,1447790621,21701,1447789792,1447790649,21,28,808,857,49
"blast500k_test_pub_fileFULL_gr_3415","IS24T-06XX254-DT","Wed 11/18/2015- 2:58:12.94","Wed 11/18/2015- 3:37:08.16",1447790292,1447792628,21702,1447790261,1447792645,31,17,2336,2384,48
"blast500k_test_pub_fileFULL_gr_3416","IS24T-06XX256-DT","Wed 11/18/2015- 2:57:45.52","Wed 11/18/2015- 3:07:26.57",1447790265,1447790846,21703,1447790252,1447790862,13,16,581,610,29
"blast500k_test_pub_fileFULL_gr_3417","IS24T-06XX284-DT","Wed 11/18/2015- 2:44:51.03","Wed 11/18/2015- 3:03:25.52",1447789491,1447790605,21704,1447789503,1447790669,-12,64,1114,1166,52
"blast500k_test_pub_fileFULL_gr_3418","IS24T-06XX256-DT","Wed 11/18/2015- 3:19:04.76","Wed 11/18/2015- 3:36:47.71",1447791544,1447792607,21705,1447791519,1447792627,25,20,1063,1108,45
"blast500k_test_pub_fileFULL_gr_3419","IS24T-06XX283-DT","Wed 11/18/2015- 2:43:28.76","Wed 11/18/2015- 2:56:06.97",1447789408,1447790166,21706,1447789405,1447790196,3,30,758,791,33
"blast500k_test_pub_fileFULL_gr_342","IS24T-06XX284-DT","Tue 11/17/2015-18:35:16.99","Tue 11/17/2015-18:56:29.39",1447760116,1447761389,18629,1447760130,1447761451,-14,62,1273,1321,48
"blast500k_test_pub_fileFULL_gr_3420","IS24T-06XX259-DT","Wed 11/18/2015- 2:51:37.71","Wed 11/18/2015- 3:04:03.01",1447789897,1447790643,21707,1447789885,1447790659,12,16,746,774,28
"blast500k_test_pub_fileFULL_gr_3421","IS24T-06XX297-DT","Wed 11/18/2015- 2:57:13.91","Wed 11/18/2015- 3:23:09.20",1447790233,1447791789,21708,1447790218,1447791814,15,25,1556,1596,40
"blast500k_test_pub_fileFULL_gr_3422","IS24T-06XX272-DT","Wed 11/18/2015- 2:56:12.53","Wed 11/18/2015- 3:24:52.32",1447790172,1447791892,21709,1447790146,1447791912,26,20,1720,1766,46
"blast500k_test_pub_fileFULL_gr_3423","IS24T-06XX291-DT","Wed 11/18/2015- 3:03:28.33","Wed 11/18/2015- 3:25:28.63",1447790608,1447791928,21710,1447790593,1447791954,15,26,1320,1361,41
"blast500k_test_pub_fileFULL_gr_3424","IS24T-06XX254-DT","Wed 11/18/2015- 3:09:46.58","Wed 11/18/2015- 3:29:58.59",1447790986,1447792198,21711,1447790959,1447792215,27,17,1212,1256,44
"blast500k_test_pub_fileFULL_gr_3425","IS24T-06XX268-DT","Wed 11/18/2015- 2:47:54.22","Wed 11/18/2015- 3:04:35.67",1447789674,1447790675,21712,1447789650,1447790692,24,17,1001,1042,41
"blast500k_test_pub_fileFULL_gr_3426","IS24T-06XX257-DT","Wed 11/18/2015- 4:20:41.72","Wed 11/18/2015- 4:36:49.95",1447795241,1447796209,21713,1447795215,1447796223,26,14,968,1008,40
"blast500k_test_pub_fileFULL_gr_3427","IS24T-06XX296-DT","Wed 11/18/2015- 2:50:13.08","Wed 11/18/2015- 3:09:43.01",1447789813,1447790983,21714,1447789779,1447791002,34,19,1170,1223,53
"blast500k_test_pub_fileFULL_gr_3428","IS24T-06XX264-DT","Wed 11/18/2015- 3:27:15.26","Wed 11/18/2015- 3:42:33.51",1447792035,1447792953,21715,1447792009,1447792969,26,16,918,960,42
"blast500k_test_pub_fileFULL_gr_3429","IS24T-06XX280-DT","Wed 11/18/2015- 2:49:16.92","Wed 11/18/2015- 3:18:07.03",1447789756,1447791487,21716,1447789906,1447791670,-150,183,1731,1764,33
"blast500k_test_pub_fileFULL_gr_343","IS24T-06XX279-DT","Tue 11/17/2015-18:17:57.26","Tue 11/17/2015-18:36:25.85",1447759077,1447760185,18630,1447759078,1447760228,-1,43,1108,1150,42
"blast500k_test_pub_fileFULL_gr_3430","IS24T-06XX262-DT","Wed 11/18/2015- 2:45:50.92","Wed 11/18/2015- 3:05:53.57",1447789550,1447790753,21717,1447789530,1447790781,20,28,1203,1251,48
"blast500k_test_pub_fileFULL_gr_3431","IS24T-06XX281-DT","Wed 11/18/2015- 2:48:50.75","Wed 11/18/2015- 3:09:24.68",1447789730,1447790964,21718,1447789713,1447790982,17,18,1234,1269,35
"blast500k_test_pub_fileFULL_gr_3432","IS24T-06XX299-DT","Wed 11/18/2015- 3:07:49.47","Wed 11/18/2015- 3:29:30.96",1447790869,1447792170,21719,1447790882,1447792226,-13,56,1301,1344,43
"blast500k_test_pub_fileFULL_gr_3433","IS24T-06XX266-DT","Wed 11/18/2015- 3:03:55.40","Wed 11/18/2015- 3:27:02.45",1447790635,1447792022,21720,1447790620,1447792038,15,16,1387,1418,31
"blast500k_test_pub_fileFULL_gr_3434","IS24T-06XX256-DT","Wed 11/18/2015- 2:55:15.84","Wed 11/18/2015- 3:18:31.50",1447790115,1447791511,21721,1447790085,1447791531,30,20,1396,1446,50
"blast500k_test_pub_fileFULL_gr_3435","IS24T-06XX286-DT","Wed 11/18/2015- 2:55:41.19","Wed 11/18/2015- 3:06:30.59",1447790141,1447790790,21722,1447790130,1447790822,11,32,649,692,43
"blast500k_test_pub_fileFULL_gr_3436","IS24T-06XX260-DT","Wed 11/18/2015- 3:00:10.02","Wed 11/18/2015- 3:22:27.00",1447790410,1447791747,21723,1447790396,1447791761,14,14,1337,1365,28
"blast500k_test_pub_fileFULL_gr_3437","IS24T-06XX275-DT","Wed 11/18/2015- 2:47:07.69","Wed 11/18/2015- 3:01:44.61",1447789627,1447790504,21724,1447789615,1447790532,12,28,877,917,40
"blast500k_test_pub_fileFULL_gr_3438","IS24T-06XX287-DT","Wed 11/18/2015- 3:03:46.55","Wed 11/18/2015- 3:24:43.27",1447790626,1447791883,21725,1447790621,1447791915,5,32,1257,1294,37
"blast500k_test_pub_fileFULL_gr_3439","IS24T-06XX269-DT","Wed 11/18/2015- 2:56:05.89","Wed 11/18/2015- 3:20:38.69",1447790165,1447791638,21726,1447790152,1447791673,13,35,1473,1521,48
"blast500k_test_pub_fileFULL_gr_344","IS24T-06XX254-DT","Tue 11/17/2015-18:48:48.74","Tue 11/17/2015-19:05:24.49",1447760928,1447761924,18631,1447760871,1447761940,57,16,996,1069,73
"blast500k_test_pub_fileFULL_gr_3440","IS24T-06XX265-DT","Wed 11/18/2015- 2:50:04.91","Wed 11/18/2015- 3:01:15.38",1447789804,1447790475,21727,1447789789,1447790494,15,19,671,705,34
"blast500k_test_pub_fileFULL_gr_3441","IS24T-06XX252-DT","Wed 11/18/2015- 2:50:40.54","Wed 11/18/2015- 3:03:14.90",1447789840,1447790594,21728,1447789812,1447790611,28,17,754,799,45
"blast500k_test_pub_fileFULL_gr_3442","IS24T-06XX277-DT","Wed 11/18/2015- 3:00:28.41","Wed 11/18/2015- 3:18:49.64",1447790428,1447791529,21729,1447790384,1447791543,44,14,1101,1159,58
"blast500k_test_pub_fileFULL_gr_3443","IS24T-06XX259-DT","Wed 11/18/2015- 3:16:27.79","Wed 11/18/2015- 3:38:12.61",1447791387,1447792692,21730,1447791360,1447792711,27,19,1305,1351,46
"blast500k_test_pub_fileFULL_gr_3444","IS24T-06XX288-DT","Wed 11/18/2015- 2:50:37.19","Wed 11/18/2015- 3:11:47.94",1447789837,1447791107,21731,1447789794,1447791122,43,15,1270,1328,58
"blast500k_test_pub_fileFULL_gr_3445","IS24T-06XX260-DT","Wed 11/18/2015- 2:59:06.77","Wed 11/18/2015- 3:19:46.43",1447790346,1447791586,21732,1447790322,1447791600,24,14,1240,1278,38
"blast500k_test_pub_fileFULL_gr_3446","IS24T-06XX296-DT","Wed 11/18/2015- 3:19:36.31","Wed 11/18/2015- 3:33:54.41",1447791576,1447792434,21733,1447791563,1447792463,13,29,858,900,42
"blast500k_test_pub_fileFULL_gr_3447","IS24T-06XX266-DT","Wed 11/18/2015- 2:49:49.20","Wed 11/18/2015- 3:03:33.23",1447789789,1447790613,21734,1447789767,1447790631,22,18,824,864,40
"blast500k_test_pub_fileFULL_gr_3448","IS24T-06XX261-DT","Wed 11/18/2015- 3:03:24.36","Wed 11/18/2015- 3:24:30.30",1447790604,1447791870,21735,1447790579,1447791887,25,17,1266,1308,42
"blast500k_test_pub_fileFULL_gr_3449","IS24T-06XX293-DT","Wed 11/18/2015- 3:30:52.65","Wed 11/18/2015- 3:42:24.64",1447792252,1447792944,21736,1447792247,1447792982,5,38,692,735,43
"blast500k_test_pub_fileFULL_gr_345","IS24T-06XX260-DT","Tue 11/17/2015-18:42:13.82","Tue 11/17/2015-18:59:20.23",1447760533,1447761560,18632,1447760514,1447761577,19,17,1027,1063,36
"blast500k_test_pub_fileFULL_gr_3450","IS24T-06XX271-DT","Wed 11/18/2015- 2:59:51.35","Wed 11/18/2015- 3:11:50.08",1447790391,1447791110,21737,1447790378,1447791128,13,18,719,750,31
"blast500k_test_pub_fileFULL_gr_3451","IS24T-06XX273-DT","Wed 11/18/2015- 2:56:42.60","Wed 11/18/2015- 3:15:28.99",1447790202,1447791328,21738,1447790179,1447791343,23,15,1126,1164,38
"blast500k_test_pub_fileFULL_gr_3452","IS24T-06XX291-DT","Wed 11/18/2015- 2:51:48.68","Wed 11/18/2015- 3:12:11.23",1447789908,1447791131,21739,1447789904,1447791157,4,26,1223,1253,30
"blast500k_test_pub_fileFULL_gr_3453","IS24T-06XX277-DT","Wed 11/18/2015- 3:19:19.79","Wed 11/18/2015- 3:34:13.89",1447791559,1447792453,21740,1447791531,1447792468,28,15,894,937,43
"blast500k_test_pub_fileFULL_gr_3454","IS24T-06XX300-DT","Wed 11/18/2015- 4:12:00.22","Wed 11/18/2015- 4:27:02.40",1447794720,1447795622,21741,1447794703,1447795648,17,26,902,945,43
"blast500k_test_pub_fileFULL_gr_3455","IS24T-06XX292-DT","Wed 11/18/2015- 2:56:40.50","Wed 11/18/2015- 3:07:11.90",1447790200,1447790831,21742,1447790244,1447790913,-44,82,631,669,38
"blast500k_test_pub_fileFULL_gr_3456","IS24T-06XX264-DT","Wed 11/18/2015- 3:10:15.77","Wed 11/18/2015- 3:26:55.00",1447791015,1447792015,21743,1447790973,1447792021,42,6,1000,1048,48
"blast500k_test_pub_fileFULL_gr_3457","IS24T-06XX273-DT","Wed 11/18/2015- 3:15:54.64","Wed 11/18/2015- 3:32:01.31",1447791354,1447792321,21744,1447791331,1447792335,23,14,967,1004,37
"blast500k_test_pub_fileFULL_gr_3458","IS24T-06XX292-DT","Wed 11/18/2015- 3:51:56.04","Wed 11/18/2015- 4:10:19.70",1447793516,1447794619,21745,1447793554,1447794705,-38,86,1103,1151,48
"blast500k_test_pub_fileFULL_gr_3459","IS24T-06XX279-DT","Wed 11/18/2015- 2:56:33.23","Wed 11/18/2015- 3:05:02.70",1447790193,1447790702,21746,1447790195,1447790750,-2,48,509,555,46
"blast500k_test_pub_fileFULL_gr_346","IS24T-06XX292-DT","Tue 11/17/2015-18:24:59.04","Tue 11/17/2015-18:48:57.74",1447759499,1447760937,18633,1447759541,1447761023,-42,86,1438,1482,44
"blast500k_test_pub_fileFULL_gr_3460","IS24T-06XX286-DT","Wed 11/18/2015- 3:22:57.59","Wed 11/18/2015- 3:39:14.68",1447791777,1447792754,21747,1447791778,1447792775,-1,21,977,997,20
"blast500k_test_pub_fileFULL_gr_3461","IS24T-06XX297-DT","Wed 11/18/2015- 3:24:02.46","Wed 11/18/2015- 3:45:51.51",1447791842,1447793151,21748,1447791814,1447793185,28,34,1309,1371,62
"blast500k_test_pub_fileFULL_gr_3462","IS24T-06XX263-DT","Wed 11/18/2015- 3:26:24.93","Wed 11/18/2015- 3:43:46.09",1447791984,1447793026,21749,1447791957,1447793042,27,16,1042,1085,43
"blast500k_test_pub_fileFULL_gr_3463","IS24T-06XX252-DT","Wed 11/18/2015- 3:00:12.74","Wed 11/18/2015- 3:16:55.28",1447790412,1447791415,21750,1447790387,1447791435,25,20,1003,1048,45
"blast500k_test_pub_fileFULL_gr_3464","IS24T-06XX276-DT","Wed 11/18/2015- 2:51:44.59","Wed 11/18/2015- 3:09:02.83",1447789904,1447790942,21751,1447789880,1447790962,24,20,1038,1082,44
"blast500k_test_pub_fileFULL_gr_3465","IS24T-06XX272-DT","Wed 11/18/2015- 2:53:07.16","Wed 11/18/2015- 3:03:52.88",1447789987,1447790632,21752,1447789962,1447790651,25,19,645,689,44
"blast500k_test_pub_fileFULL_gr_3466","IS24T-06XX264-DT","Wed 11/18/2015- 2:59:14.03","Wed 11/18/2015- 3:26:45.35",1447790354,1447792005,21753,1447790325,1447792021,29,16,1651,1696,45
"blast500k_test_pub_fileFULL_gr_3467","IS24T-06XX273-DT","Wed 11/18/2015- 3:07:32.73","Wed 11/18/2015- 3:21:01.11",1447790852,1447791661,21754,1447790829,1447791675,23,14,809,846,37
"blast500k_test_pub_fileFULL_gr_3468","IS24T-06XX264-DT","Wed 11/18/2015- 3:31:30.09","Wed 11/18/2015- 3:55:04.87",1447792290,1447793704,21755,1447792252,1447793718,38,14,1414,1466,52
"blast500k_test_pub_fileFULL_gr_3469","IS24T-06XX271-DT","Wed 11/18/2015- 4:08:34.14","Wed 11/18/2015- 4:23:56.07",1447794514,1447795436,21756,1447794501,1447795451,13,15,922,950,28
"blast500k_test_pub_fileFULL_gr_347","IS24T-06XX256-DT","Tue 11/17/2015-18:38:24.92","Tue 11/17/2015-18:54:29.96",1447760304,1447761269,18634,1447760283,1447761285,21,16,965,1002,37
"blast500k_test_pub_fileFULL_gr_3470","IS24T-06XX266-DT","Wed 11/18/2015- 2:59:18.17","Wed 11/18/2015- 3:12:30.64",1447790358,1447791150,21757,1447790331,1447791170,27,20,792,839,47
"blast500k_test_pub_fileFULL_gr_3471","IS24T-06XX280-DT","Wed 11/18/2015- 3:03:15.28","Wed 11/18/2015- 3:28:42.60",1447790595,1447792122,21758,1447790730,1447792303,-135,181,1527,1573,46
"blast500k_test_pub_fileFULL_gr_3472","IS24T-06XX283-DT","Wed 11/18/2015- 2:56:48.80","Wed 11/18/2015- 3:10:50.24",1447790208,1447791050,21759,1447790196,1447791079,12,29,842,883,41
"blast500k_test_pub_fileFULL_gr_3473","IS24T-06XX282-DT","Wed 11/18/2015- 2:56:08.09","Wed 11/18/2015- 3:07:05.83",1447790168,1447790825,21760,1447790152,1447790851,16,26,657,699,42
"blast500k_test_pub_fileFULL_gr_3474","IS24T-06XX258-DT","Wed 11/18/2015- 3:01:25.15","Wed 11/18/2015- 3:17:32.82",1447790485,1447791452,21761,1447790471,1447791465,14,13,967,994,27
"blast500k_test_pub_fileFULL_gr_3475","IS24T-06XX257-DT","Wed 11/18/2015- 3:12:16.38","Wed 11/18/2015- 3:26:32.34",1447791136,1447791992,21762,1447791104,1447792008,32,16,856,904,48
"blast500k_test_pub_fileFULL_gr_3476","IS24T-06XX285-DT","Wed 11/18/2015- 2:52:15.65","Wed 11/18/2015- 3:07:37.31",1447789935,1447790857,21763,1447789929,1447790881,6,24,922,952,30
"blast500k_test_pub_fileFULL_gr_3477","IS24T-06XX265-DT","Wed 11/18/2015- 3:01:48.18","Wed 11/18/2015- 3:22:32.71",1447790508,1447791752,21764,1447790481,1447791769,27,17,1244,1288,44
"blast500k_test_pub_fileFULL_gr_3478","IS24T-06XX277-DT","Wed 11/18/2015- 3:49:54.90","Wed 11/18/2015- 4:05:13.04",1447793394,1447794313,21765,1447793349,1447794331,45,18,919,982,63
"blast500k_test_pub_fileFULL_gr_3479","IS24T-06XX264-DT","Wed 11/18/2015- 3:12:22.25","Wed 11/18/2015- 3:30:38.69",1447791142,1447792238,21766,1447791122,1447792251,20,13,1096,1129,33
"blast500k_test_pub_fileFULL_gr_348","IS24T-06XX291-DT","Tue 11/17/2015-18:44:25.84","Tue 11/17/2015-18:56:51.57",1447760665,1447761411,18635,1447760651,1447761441,14,30,746,790,44
"blast500k_test_pub_fileFULL_gr_3480","IS24T-06XX209-DT","Wed 11/18/2015- 3:15:59.05","Wed 11/18/2015- 3:48:53.45",1447791359,1447793333,21767,1447791377,1447793400,-18,67,1974,2023,49
"blast500k_test_pub_fileFULL_gr_3481","IS24T-06XX292-DT","Wed 11/18/2015- 3:07:37.44","Wed 11/18/2015- 3:19:12.64",1447790857,1447791552,21768,1447790901,1447791635,-44,83,695,734,39
"blast500k_test_pub_fileFULL_gr_3482","IS24T-06XX298-DT","Wed 11/18/2015- 2:52:59.80","Wed 11/18/2015- 3:11:39.94",1447789979,1447791099,21769,1447790009,1447791161,-30,62,1120,1152,32
"blast500k_test_pub_fileFULL_gr_3483","IS24T-06XX292-DT","Wed 11/18/2015- 2:57:55.27","Wed 11/18/2015- 3:22:35.69",1447790275,1447791755,21770,1447790329,1447791836,-54,81,1480,1507,27
"blast500k_test_pub_fileFULL_gr_3484","IS24T-06XX297-DT","Wed 11/18/2015- 3:07:13.00","Wed 11/18/2015- 3:33:32.35",1447790833,1447792412,21771,1447790819,1447792446,14,34,1579,1627,48
"blast500k_test_pub_fileFULL_gr_3485","IS24T-06XX259-DT","Wed 11/18/2015- 3:04:18.09","Wed 11/18/2015- 3:21:59.92",1447790658,1447791719,21772,1447790647,1447791739,11,20,1061,1092,31
"blast500k_test_pub_fileFULL_gr_3486","IS24T-06XX262-DT","Wed 11/18/2015- 3:25:17.33","Wed 11/18/2015- 3:44:31.50",1447791917,1447793071,21773,1447791850,1447793100,67,29,1154,1250,96
"blast500k_test_pub_fileFULL_gr_3487","IS24T-06XX299-DT","Wed 11/18/2015- 2:54:27.57","Wed 11/18/2015- 3:07:21.69",1447790067,1447790841,21774,1447790093,1447790894,-26,53,774,801,27
"blast500k_test_pub_fileFULL_gr_3488","IS24T-06XX209-DT","Wed 11/18/2015- 2:55:14.15","Wed 11/18/2015- 3:23:55.88",1447790114,1447791835,21775,1447790135,1447791904,-21,69,1721,1769,48
"blast500k_test_pub_fileFULL_gr_3489","IS24T-06XX269-DT","Wed 11/18/2015- 3:05:57.74","Wed 11/18/2015- 3:25:03.44",1447790757,1447791903,21776,1447790746,1447791935,11,32,1146,1189,43
"blast500k_test_pub_fileFULL_gr_349","IS24T-06XX279-DT","Tue 11/17/2015-18:36:54.11","Tue 11/17/2015-18:46:01.86",1447760214,1447760761,18636,1447760216,1447760804,-2,43,547,588,41
"blast500k_test_pub_fileFULL_gr_3490","IS24T-06XX267-DT","Wed 11/18/2015- 2:56:20.32","Wed 11/18/2015- 3:08:54.65",1447790180,1447790934,21777,1447790154,1447790955,26,21,754,801,47
"blast500k_test_pub_fileFULL_gr_3491","IS24T-06XX274-DT","Wed 11/18/2015- 3:02:00.35","Wed 11/18/2015- 3:20:21.95",1447790520,1447791621,21778,1447790492,1447791639,28,18,1101,1147,46
"blast500k_test_pub_fileFULL_gr_3492","IS24T-06XX297-DT","Wed 11/18/2015- 3:00:41.26","Wed 11/18/2015- 3:21:12.26",1447790441,1447791672,21779,1447790430,1447791697,11,25,1231,1267,36
"blast500k_test_pub_fileFULL_gr_3493","IS24T-06XX254-DT","Wed 11/18/2015- 3:05:49.50","Wed 11/18/2015- 3:42:22.00",1447790749,1447792942,21780,1447790710,1447792959,39,17,2193,2249,56
"blast500k_test_pub_fileFULL_gr_3494","IS24T-06XX257-DT","Wed 11/18/2015- 3:01:52.84","Wed 11/18/2015- 3:11:45.49",1447790512,1447791105,21781,1447790485,1447791117,27,12,593,632,39
"blast500k_test_pub_fileFULL_gr_3495","IS24T-06XX300-DT","Wed 11/18/2015- 2:57:14.48","Wed 11/18/2015- 3:13:41.34",1447790234,1447791221,21782,1447790216,1447791247,18,26,987,1031,44
"blast500k_test_pub_fileFULL_gr_3496","IS24T-06XX253-DT","Wed 11/18/2015- 3:09:04.42","Wed 11/18/2015- 3:31:39.34",1447790944,1447792299,21783,1447790919,1447792313,25,14,1355,1394,39
"blast500k_test_pub_fileFULL_gr_3497","IS24T-06XX279-DT","Wed 11/18/2015- 3:45:57.97","Wed 11/18/2015- 4:02:25.99",1447793157,1447794145,21784,1447793161,1447794188,-4,43,988,1027,39
